domain_label,l1_code,l1_name,ymyl,model_key,model_label,batch_size,focus_keyword,monthly_total,title_ko,search_intent,topic_angle,description
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,음식점,117900,위생적이고 분위기 좋은 음식점 선택하는 5가지 체크리스트,checklist,checklist,소중한 사람과 함께할 음식점을 고를 때 반드시 확인해야 할 위생과 서비스 기준을 다룹니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,속초가볼만한곳,117200,"속초가볼만한곳 베스트 5, 현지인이 추천하는 식도락 여행 코스",info,local,속초 여행 시 꼭 들러야 할 맛집과 관광 명소를 묶어 알찬 여행 코스를 제안합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,홍대맛집,115800,"홍대맛집 투어, 웨이팅이 아깝지 않은 찐 맛집 리스트",review,review,홍대 거리에서 꾸준히 사랑받는 인기 맛집들의 메뉴와 분위기를 직접 방문해 리뷰합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,결혼식피로연,990,성공적인 결혼식피로연을 위한 장소 섭외 및 음식 선정 가이드,howto,tip,하객들에게 대접하기 좋은 피로연 장소 조건과 메뉴 구성 시 고려할 점을 정리합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,고기무한리필집,990,"가성비 최고, 고기무한리필집 이용 시 고기 퀄리티 확인하는 법",compare,compare,저렴한 가격에 고기를 마음껏 즐길 수 있는 무한리필집의 장단점과 고기 선별법을 비교합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,굴보쌈,990,"겨울 제철 별미 굴보쌈, 집에서 즐기는 맛집 레시피와 먹는 법",info,start,제철을 맞은 굴보쌈을 더욱 맛있게 즐기는 조합과 신선한 굴 고르는 법을 소개합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,근처레스토랑,990,기념일 데이트하기 좋은 분위기 있는 근처레스토랑 추천,info,local,특별한 날 방문하기 좋은 근처레스토랑의 인테리어와 코스 메뉴를 추천합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,미아삼거리맛집,990,"미아삼거리맛집 골목 탐방, 현지인이 인정하는 숨은 맛집 공개",review,local,미아삼거리 근처에서 오랫동안 사랑받아온 맛집들의 메뉴와 방문 후기를 담았습니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,바센지분양,990,바센지분양 전 꼭 알아야 할 성격과 주의사항 완벽 가이드,info,tip,매력적인 견종 바센지를 분양받기 전 고려해야 할 특징과 건강 관리법을 소개합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,삼성역근처맛집,990,"삼성역근처맛집 베스트 5, 직장인 점심부터 회식 장소까지",review,local,삼성역 인근에서 실패 없는 메뉴 선택을 돕기 위해 엄선한 맛집 리스트를 공유합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,엘시티맛집,990,해운대 오션뷰를 즐기는 엘시티맛집 추천 및 방문 후기,review,review,엘시티 주변에서 분위기와 맛을 모두 잡은 인기 맛집들의 솔직한 방문 경험을 담았습니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,울산삼산점심맛집,990,"울산삼산점심맛집 리스트, 가성비와 맛을 모두 잡은 곳은?",compare,compare,울산 삼산동에서 점심 식사하기 좋은 맛집들을 메뉴별로 비교하여 정리했습니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,을지로낮술,990,을지로낮술 하기 좋은 힙한 노포와 분위기 맛집 추천,info,local,낮부터 술 한잔 기울이기 좋은 을지로만의 감성 가득한 낮술 명소를 소개합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,전주한우,990,"입에서 살살 녹는 전주한우 맛집, 현지인이 추천하는 곳은?",review,review,전주 여행 시 꼭 맛봐야 할 고퀄리티 한우 전문점들을 직접 다녀와 소개합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,전통음식,990,건강을 생각한 우리 전통음식 종류와 맛있게 즐기는 법,info,tip,우리 고유의 전통음식이 가진 영양학적 가치와 현대적으로 즐기는 방법을 알아봅니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,전포동고기집,990,전포동고기집 어디 갈까? 분위기 좋은 구워주는 고깃집 모음,compare,compare,부산 전포동에서 데이트나 모임 하기 좋은 인기 고기집들을 비교 분석합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,제주시연동맛집,990,"제주시연동맛집 탐방, 현지인들이 자주 찾는 찐 맛집 리스트",review,local,제주 공항 근처 연동에서 도민들에게 사랑받는 숨은 맛집들을 소개합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,진주한식맛집,990,정갈한 상차림이 돋보이는 진주한식맛집 베스트 5,review,review,부모님과 가기 좋은 진주의 정갈한 한식 전문점들을 엄선하여 정리했습니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,풍동애니골맛집,990,가족 외식하기 좋은 풍동애니골맛집 베스트 5곳 추천,info,local,일산 풍동 애니골에서 가족 모임이나 외식하기 좋은 검증된 맛집들을 소개합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,7번가피자포장할인,980,7번가피자포장할인 똑똑하게 받는 방법과 메뉴 추천,howto,tip,7번가피자 포장 주문 시 적용 가능한 할인 혜택과 가성비 좋은 메뉴 조합을 정리합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,강남술집추천,980,"분위기 좋은 강남술집추천, 데이트와 모임 장소 총정리",info,local,강남역 인근에서 분위기와 맛을 모두 잡은 인기 술집들을 상황별로 추천합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,강남역한우,980,특별한 날 가기 좋은 강남역한우 맛집 솔직 후기,review,review,강남역 근처에서 퀄리티 높은 한우를 즐길 수 있는 맛집을 직접 방문하고 리뷰합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,과천경마장맛집,980,과천경마장맛집 어디가 좋을까? 현지인이 알려주는 찐 맛집 리스트,info,local,과천 경마장 방문 전후로 들르기 좋은 근처 맛집들을 메뉴별로 정리해 드립니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,광주데이트코스,980,"실패 없는 광주데이트코스, 맛집부터 카페까지 완벽 가이드",howto,start,광주에서 연인과 함께 가기 좋은 데이트 장소와 코스를 알차게 구성했습니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,뉴서울CC맛집,980,라운딩 전후로 가기 좋은 뉴서울CC맛집 베스트 3,info,local,뉴서울CC 인근에서 골퍼들이 즐겨 찾는 든든한 한 끼 맛집들을 소개합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,대전자양동맛집,980,"현지인들이 인정한 대전자양동맛집 리스트, 메뉴별 특징",info,local,대전 자양동에서 가성비와 맛을 모두 잡은 동네 맛집들을 상세히 소개합니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,디저트추천,980,"달콤한 행복, 요즘 가장 핫한 디저트추천 리스트",info,tip,최근 SNS에서 화제가 된 인기 디저트 종류와 맛집들을 추천해 드립니다.
food,09,맛집·카페,False,gemini,Gemini Flash Lite,10,롯데월드타워식당,980,뷰가 환상적인 롯데월드타워식당 추천 및 예약 팁,compare,tip,롯데월드타워 내에서 분위기 있는 식사를 즐길 수 있는 식당들을 비교하고 예약 팁을 공유합니다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,근처맛집,951600,"내 주변 근처맛집 찾기, 지역별 인기 맛집 모음",info,local,주변 지역에 있는 인기 맛집을 소개하고 위치 정보를 제공한다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,샤브올데이,553000,"샤브올데이 메뉴 및 가격, 이용 후기",review,review,"샤브올데이의 다양한 메뉴와 가격, 실제 이용 후기를 공유한다."
food,09,맛집·카페,False,scout,Groq Scout 17B,10,근처카페,535480,"일상 속 휴식, 근처카페 추천 리스트",info,local,주변 지역에 있는 인기 카페를 소개하고 위치 정보를 제공한다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,식당,347300,다양한 식당 종류와 선택 가이드,info,howto,"다양한 식당의 종류와 특징, 선택 시 고려할 점을 소개한다."
food,09,맛집·카페,False,scout,Groq Scout 17B,10,주변맛집,296000,"주변맛집 쉽게 찾는 법, 지역별 맛집 추천",howto,tip,주변 맛집을 쉽게 찾는 방법과 지역별 인기 맛집을 소개한다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,곡성장미축제,217000,곡성장미축제 일정 및 주요 행사 안내,news,issue,곡성장미축제의 일정과 주요 행사 내용을 소개한다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,돈까스,162300,"맛있는 돈까스 만들기, 집밥 레시피",howto,howto,집에서 쉽게 만드는 돈까스 레시피를 공유한다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,부산가볼만한곳,160300,"부산 여행 필수 코스, 부산가볼만한곳 모음",info,local,부산에서 가볼 만한 곳들을 소개하고 여행 코스를 제안한다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,대전맛집,159800,"대전 지역 맛집 추천, 대전맛집 리스트",info,local,대전 지역의 인기 맛집을 소개하고 위치 정보를 제공한다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,제육볶음레시피,158890,"매콤한 제육볶음 만들기, 간단한 레시피",howto,howto,집에서 쉽게 만드는 제육볶음 레시피를 공유한다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,강릉맛집,154900,강릉 현지인이 추천하는 베스트 강릉맛집 10곳,review,local,"강릉의 숨겨진 맛집들을 소개하고, 현지인의 추천을 받아보는 리뷰"
food,09,맛집·카페,False,scout,Groq Scout 17B,10,경주맛집,151500,경주에서 꼭 가봐야 할 경주맛집 TOP 5,review,local,"경주의 유명한 맛집들을 선정하고, 그 이유를 자세히 설명"
food,09,맛집·카페,False,scout,Groq Scout 17B,10,초밥,146800,"집에서 만드는 초밥 레시피, 어렵지 않아요",howto,howto,집에서 쉽게 초밥을 만들 수 있는 방법과 노하우를 공유
food,09,맛집·카페,False,scout,Groq Scout 17B,10,고봉민김밥,141180,"고봉민김밥 메뉴 추천, 김밥의 새로운 매력",review,review,"고봉민김밥의 다양한 메뉴를 리뷰하고, 추천하는 글"
food,09,맛집·카페,False,scout,Groq Scout 17B,10,닭갈비,138530,"춘천의 대표 음식, 닭갈비 맛집 어디?",info,local,"춘천의 닭갈비 맛집들을 소개하고, 그 특징을 설명"
food,09,맛집·카페,False,scout,Groq Scout 17B,10,감자탕,135220,"감자탕, 어떻게 고르지? 감자탕 선택 가이드",howto,tip,감자탕을 고를 때 고려해야 할 사항들과 팁을 공유
food,09,맛집·카페,False,scout,Groq Scout 17B,10,서울가볼만한곳,132100,서울 여행 계획 중이라면? 서울가볼만한곳 BEST 10,info,local,"서울에서 가볼만한 곳들을 선정하고, 그 이유를 자세히 설명"
food,09,맛집·카페,False,scout,Groq Scout 17B,10,내주변맛집,128530,"내 주변 맛집 찾기, 이제는 쉬워요",howto,tip,내 주변의 맛집들을 쉽게 찾는 방법과 노하우를 공유
food,09,맛집·카페,False,scout,Groq Scout 17B,10,여수가볼만한곳,125200,"여수 여행 필수 코스, 여수 가볼만한곳 TOP 5",info,local,"여수에서 가볼만한 곳들을 선정하고, 그 이유를 자세히 설명"
food,09,맛집·카페,False,scout,Groq Scout 17B,10,강남맛집,121700,"강남에서 유명한 맛집들, 어디까지 가봤니?",review,local,"강남의 유명한 맛집들을 리뷰하고, 추천하는 글"
food,09,맛집·카페,False,scout,Groq Scout 17B,10,쌀국수,120800,"한국에서 즐기는 쌀국수, 인기 맛집 추천",info,review,한국에서 쌀국수를 즐길 수 있는 인기 맛집을 소개합니다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,내근처맛집,119970,"내 근처 맛집 찾기, 지역별 추천 리스트",info,local,내 주변 지역의 숨겨진 맛집을 소개합니다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,음식점,117900,"지역별 인기 음식점 추천, 맛과 가격 만족",info,review,다양한 지역의 인기 음식점을 소개하고 평가합니다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,속초가볼만한곳,117200,"속초 가볼만한 곳, 맛집과 관광지 추천",info,local,속초의 인기 관광지와 맛집을 소개합니다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,홍대맛집,115800,"홍대 맛집 추천, 트렌디한 음식 즐기기",info,review,홍대의 인기 맛집을 소개하고 평가합니다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,결혼식피로연,990,"결혼식 피로연 기획, 성공적인 행사 진행",howto,howto,결혼식 피로연을 기획하고 진행하는 방법을 소개합니다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,고기무한리필집,990,"고기 무한리필 집, 가성비 좋은 맛집 추천",info,review,고기 무한리필을 제공하는 가성비 좋은 맛집을 소개합니다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,굴보쌈,990,"굴보쌈 맛집 추천, 신선한 굴 즐기기",info,review,굴보쌈을 맛있게 즐길 수 있는 인기 맛집을 소개합니다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,근처레스토랑,990,"내 근처 레스토랑, 편안한 식사 즐기기",info,local,내 주변 지역의 편안한 레스토랑을 소개합니다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,미아삼거리맛집,990,"미아삼거리 맛집 추천, 지역 주민이 즐긴다",info,review,미아삼거리의 인기 맛집을 소개하고 평가합니다.
food,09,맛집·카페,False,scout,Groq Scout 17B,10,바센지분양,990,바센지 분양 정보와 키우기 가이드,info,howto,바센지 분양에 대한 정보와 이 견종을 키우기 위한 팁을 제공한다.
