l1_code,l1_name,rank,candidate_keyword,norm_stem,monthly_pc,monthly_mobile,monthly_total,comp_idx,depth,source_seed,is_new,note
06,자동차,11353,RSQ8,RSQ8,490,1710,2200,높음,1,06-new-car-review|06-used-car-buying|06-ev-guide|06-car-maintenance|06-car-insurance,Y,
06,자동차,11354,더뉴K7,더뉴K7,370,1830,2200,높음,1,06-new-car-review|06-used-car-buying|06-ev-guide|06-car-maintenance|06-car-insurance,Y,
06,자동차,11355,자동차종합검사소,자동차종합검사소,360,1840,2200,높음,1,06-vehicle-safety|06-car-taxes|06-car-financing|06-car-travel|06-car-inspection,Y,
07,IT·테크,11356,휴대용블루투스스피커,휴대용블루투스스피커,340,1860,2200,중간,1,07-mouse-recommend|07-ssd-recommend|07-smartwatch|07-portable-battery|07-bluetooth-speaker,Y,
08,뷰티,11357,입술각질,입술각질,260,1940,2200,높음,1,08-twenties-skin-care|08-30s-skin-care|08-40s-skin-care|08-pregnancy-beauty|08-lip-care,Y,
09,맛집·카페,11358,선릉술집,선릉술집,450,1750,2200,중간,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,
09,맛집·카페,11359,신세계강남점맛집,신세계강남점맛집,170,2030,2200,높음,1,09-chicken-food|09-fine-dining|09-old-school-restaurants|09-omakase|09-pocha-pub,Y,
09,맛집·카페,11360,영종도브런치,영종도브런치,150,2050,2200,높음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,
09,맛집·카페,11361,진주상대동맛집,진주상대동맛집,240,1960,2200,중간,1,09-waiting-food|09-local-food|09-takeout-food|09-naengmyeon-food|09-kalguksu-food,Y,
11,여행,11362,경주한옥,경주한옥,340,1860,2200,높음,1,11-busan-trip|11-gangwon-trip|11-gyeongju-trip|11-jeonju-trip|11-yeosu-trip,Y,
11,여행,11363,여자혼자국내여행,여자혼자국내여행,310,1890,2200,높음,1,11-travel-essentials|11-travel-itinerary|11-accommodation-recommendations|11-travel-tips|11-travel-diaries,Y,
11,여행,11364,전주모텔,전주모텔,270,1930,2200,높음,1,11-busan-trip|11-gangwon-trip|11-gyeongju-trip|11-jeonju-trip|11-yeosu-trip,Y,
11,여행,11365,충칭훠궈,충칭훠궈,230,1970,2200,높음,1,11-summer-overseas-trip|11-bali-travel|11-china-travel|11-dubai-travel|11-east-europe-travel,Y,
11,여행,11366,홍콩패키지,홍콩패키지,440,1760,2200,높음,1,11-philippines-trip|11-australia-trip|11-canada-trip|11-hongkong-trip|11-macao-trip,Y,
14,아웃도어,11367,물놀이캠핑장,물놀이캠핑장,300,1900,2200,높음,1,14-camping-cooking|14-hiking-health|14-outdoor-safety|14-camping-sites|14-hiking-gear,Y,
14,아웃도어,11368,옛날도시락,옛날도시락,330,1870,2200,중간,1,14-fishing-gear|14-car-camping-essentials|14-outdoor-events|14-camping-tips|14-hiking-community,Y,
14,아웃도어,11369,캠핑망치,캠핑망치,400,1800,2200,중간,1,14-sleeping-bag-recommend|14-camping-burner|14-camping-lantern|14-gyeonggi-hiking|14-jeju-hiking,Y,
16,육아,11370,등산간식,등산간식,520,1680,2200,높음,1,10-baby-meal|10-baby-snack|16-baby-food|16-child-health|16-childcare-logistics,Y,
18,게임,11371,모바일게임출시예정,모바일게임출시예정,580,1620,2200,중간,1,18-game-guides|18-game-news|18-gaming-gear|18-gaming-terms|18-indie-games,Y,
18,게임,11372,온라인문화상품권,온라인문화상품권,540,1660,2200,높음,1,extra|extra|extra,Y,
01,엔터·미디어,11373,VOD,VOD,710,1480,2190,높음,1,01-drama|01-variety-show|01-celebrity|01-music|01-movie,Y,
01,엔터·미디어,11374,노플라스틱선데이,노플라스틱선데이,620,1570,2190,중간,1,01-actor-filmography|01-kpop-merchandise|01-kpop-fansign|01-netflix-drama|01-ost,Y,
02,금융·재테크,11375,엔비디아ETF,엔비디아ETF,630,1560,2190,높음,1,02-deposit-interest-rate|02-consumption-habits|02-household-book-keeping|02-us-stocks|02-kr-stocks,Y,
02,금융·재테크,11376,인증,인증,700,1490,2190,높음,1,02-global-economy|02-tax-info|02-financial-planning|02-economic-knowledge|02-retech-strategy,Y,
03,건강·다이어트,11377,강남역정형외과,강남역정형외과,780,1410,2190,높음,1,03-mens-health|03-oral-health|03-posture-care|03-quit-smoking-drinking|03-senior-health,Y,
03,건강·다이어트,11378,인클라인벤치프레스,인클라인벤치프레스,360,1830,2190,중간,1,03-health-information|03-lifestyle-habits|03-home-training|03-yoga-beginner|03-pilates,Y,
03,건강·다이어트,11379,필라테스효과,필라테스효과,450,1740,2190,높음,1,03-health-information|03-lifestyle-habits|03-home-training|03-yoga-beginner|03-pilates,Y,
04,패션,11380,4월탄생석,4월탄생석,180,2010,2190,높음,1,04-accessories|04-fashion-trends|04-shopping-guide|04-styling|04-fashion-items,Y,
04,패션,11381,가죽크로스백,가죽크로스백,280,1910,2190,높음,1,04-womens-fashion|04-mens-fashion|04-kids-fashion|04-handbags|04-shoes,Y,
04,패션,11382,여름츄리닝,여름츄리닝,390,1800,2190,높음,1,04-summer-outfit|04-autumn-outfit|04-winter-outfit|04-transitional-season-outfit|04-office-wear,Y,
05,스포츠,11383,야구국대유니폼,야구국대유니폼,270,1920,2190,높음,1,05-baseball-analysis|05-sports-event|05-overseas-soccer|05-epl-analysis|05-champions-league-info,Y,
06,자동차,11384,2종운전면허,2종운전면허,400,1790,2190,높음,1,06-car-odor-removal|06-camping-car|06-car-accident-response|06-car-tuning|06-drivers-license,Y,
06,자동차,11385,썬팅지,썬팅지,670,1520,2190,중간,1,06-vehicle-management|06-driving-tips|06-car-comparison|06-car-news|06-car-accessories,Y,
06,자동차,11386,쏘렌토R,쏘렌토R,360,1830,2190,높음,1,06-new-car-review|06-used-car-buying|06-ev-guide|06-car-maintenance|06-car-insurance,Y,
06,자동차,11387,클래식스쿠터,클래식스쿠터,370,1820,2190,높음,1,06-motorcycle,Y,
06,자동차,11388,현대네비게이션업데이트,현대네비게이션업데이트,1480,710,2190,중간,1,06-car-dashcam|06-car-navigation|06-car-wash|06-parking-tips|06-fuel-efficiency,Y,
07,IT·테크,11389,사진해상도높이기,사진해상도높이기,1100,1090,2190,높음,1,07-cloud-storage|07-video-conference-tips|07-photo-editing-apps|07-smartphone-settings|07-pc-optimization,Y,
08,뷰티,11390,남자올인원로션,남자올인원로션,250,1940,2190,중간,1,08-acne-care|08-pore-care|08-wrinkle-care|08-mens-beauty|08-nail-care,Y,
08,뷰티,11391,명품향수브랜드,명품향수브랜드,210,1980,2190,높음,1,08-perfume|08-scalp-care,Y,
08,뷰티,11392,여름향수추천,여름향수추천,420,1770,2190,높음,1,08-perfume|08-scalp-care,Y,
08,뷰티,11393,코블랙헤드,코블랙헤드,240,1950,2190,높음,1,08-body-care|08-exfoliation|08-sunscreen|08-cleansing|08-face-mask-recommendation,Y,
08,뷰티,11394,피지제거,피지제거,390,1800,2190,높음,1,08-skin-whitening-care|08-skin-elasticity-care|08-skin-dryness-care|08-sensitive-skin-care|08-oily-skin-care,Y,
09,맛집·카페,11395,DMC맛집,DMC맛집,430,1760,2190,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,
09,맛집·카페,11396,간석역맛집,간석역맛집,270,1920,2190,높음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,
09,맛집·카페,11397,마포구청역맛집,마포구청역맛집,310,1880,2190,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,
09,맛집·카페,11398,백양사맛집,백양사맛집,110,2080,2190,중간,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,
09,맛집·카페,11399,여주프리미엄아울렛맛집,여주프리미엄아울렛맛집,150,2040,2190,높음,1,09-chicken-food|09-fine-dining|09-old-school-restaurants|09-omakase|09-pocha-pub,Y,
09,맛집·카페,11400,우설맛집,우설맛집,130,2060,2190,중간,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,
09,맛집·카페,11401,울산소고기,울산소고기,290,1900,2190,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,
09,맛집·카페,11402,전세버스,전세버스,940,1250,2190,높음,1,09-mangwon-food|09-yeonnam-food|09-songpa-food|09-jongno-food|09-nowon-food,Y,
09,맛집·카페,11403,중문가볼만한곳,중문가볼만한곳,170,2020,2190,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,
10,요리·푸드,11404,밀키트전문점,밀키트전문점,240,1950,2190,높음,1,10-meat-cooking|10-seafood-cooking|10-baking-guide|10-asian-cuisine|10-home-party-food,Y,
10,요리·푸드,11405,복지리탕,복지리탕,190,2000,2190,중간,1,10-meat-cooking|10-seafood-cooking|10-baking-guide|10-asian-cuisine|10-home-party-food,Y,
10,요리·푸드,11406,파스타레시피,파스타레시피,840,1350,2190,높음,1,10-pork-recipe|10-rice-recipe|10-snack-recipe|10-salad-recipe|10-pasta-recipe,Y,
10,요리·푸드,11407,포테이토,포테이토,270,1920,2190,높음,1,10-late-night-snack-recipe|10-high-protein-diet|10-beef-recipe|10-potato-recipe|10-egg-recipe,Y,
11,여행,11408,경주아이와가볼만한곳,경주아이와가볼만한곳,300,1890,2190,높음,1,11-busan-trip|11-gangwon-trip|11-gyeongju-trip|11-jeonju-trip|11-yeosu-trip,Y,
11,여행,11409,국내여행패키지,국내여행패키지,510,1680,2190,높음,1,11-domestic-travel|11-overseas-travel|11-travel-photography|11-travel-safety|11-jeju-trip,Y,
11,여행,11410,모텔예약,모텔예약,590,1600,2190,높음,1,11-domestic-travel|11-overseas-travel|11-travel-photography|11-travel-safety|11-jeju-trip,Y,
11,여행,11411,태국후아힌,태국후아힌,350,1840,2190,높음,1,11-japan-trip|11-thailand-trip|11-vietnam-trip|11-taiwan-trip|11-europe-trip,Y,
13,반려동물,11412,블랙킹스네이크,블랙킹스네이크,230,1960,2190,중간,1,13-reptiles|13-rescue-adoption,Y,
14,아웃도어,11413,경량텐트,경량텐트,400,1790,2190,높음,1,14-kangwon-camping|14-jeju-camping|14-winter-camping|14-summer-camping|14-tent-recommend,Y,
14,아웃도어,11414,캠핑해먹,캠핑해먹,240,1950,2190,중간,1,14-hiking-shoes|14-backpack-recommendation|14-hiking-stick|14-camping-chair|14-camping-table,Y,
17,커리어,11415,자기소개서성장과정예시,자기소개서성장과정예시,990,1200,2190,높음,1,17-job-seeking|17-office-relationships|17-part-time-job|17-remote-work|17-resume-writing,Y,
02,금융·재테크,11416,미국배당주ETF,미국배당주ETF,540,1640,2180,중간,1,02-etf-investment|02-dividend-stocks|02-tax-saving-methods|02-retirement-savings|02-irp-account,Y,
02,금융·재테크,11417,세무기장,세무기장,980,1200,2180,높음,1,02-global-economy|02-tax-info|02-financial-planning|02-economic-knowledge|02-retech-strategy,Y,
02,금융·재테크,11418,소상공인경영안정자금,소상공인경영안정자금,380,1800,2180,높음,1,02-etf-investment|02-dividend-stocks|02-tax-saving-methods|02-retirement-savings|02-irp-account,Y,
02,금융·재테크,11419,종소세계산기,종소세계산기,660,1520,2180,낮음,1,02-startup-funding|02-freelancer-tax|02-year-end-tax-adjustment|02-insurance-info|02-pension-system,Y,
04,패션,11420,925실버반지,925실버반지,240,1940,2180,높음,1,04-accessories|04-fashion-trends|04-shopping-guide|04-styling|04-fashion-items,Y,
04,패션,11421,임산부슬리퍼,임산부슬리퍼,250,1930,2180,높음,1,04-guest-look|04-jewelry-watch|04-luxury-resell|04-maternity-wear,Y,
06,자동차,11422,기아모닝가격,기아모닝가격,150,2030,2180,높음,1,06-new-car-review|06-used-car-buying|06-ev-guide|06-car-maintenance|06-car-insurance,Y,
06,자동차,11423,차량디퓨저,차량디퓨저,400,1780,2180,중간,1,06-car-odor-removal|06-camping-car|06-car-accident-response|06-car-tuning|06-drivers-license,Y,
07,IT·테크,11424,누끼사이트,누끼사이트,1740,440,2180,높음,1,07-cloud-storage|07-video-conference-tips|07-photo-editing-apps|07-smartphone-settings|07-pc-optimization,Y,
09,맛집·카페,11425,가리비관자,가리비관자,360,1820,2180,높음,1,09-mangwon-food|09-yeonnam-food|09-songpa-food|09-jongno-food|09-nowon-food,Y,
09,맛집·카페,11426,건대삼겹살,건대삼겹살,240,1940,2180,높음,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,
09,맛집·카페,11427,대전룸식당,대전룸식당,340,1840,2180,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,
09,맛집·카페,11428,떡뽁이,떡뽁이,320,1860,2180,높음,1,09-pizza-food|09-hamburger-food|09-pasta-food|09-tteokbokki-food|09-gopchang-food,Y,
09,맛집·카페,11429,오늘저녁메뉴,오늘저녁메뉴,680,1500,2180,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,
09,맛집·카페,11430,운남동맛집,운남동맛집,200,1980,2180,높음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,
09,맛집·카페,11431,주엽맛집,주엽맛집,200,1980,2180,높음,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,
09,맛집·카페,11432,홍대마라탕,홍대마라탕,190,1990,2180,높음,1,09-mangwon-food|09-yeonnam-food|09-songpa-food|09-jongno-food|09-nowon-food,Y,
09,맛집·카페,11433,화정국사봉맛집,화정국사봉맛집,110,2070,2180,중간,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,
11,여행,11434,경주고기집,경주고기집,180,2000,2180,높음,1,11-busan-trip|11-gangwon-trip|11-gyeongju-trip|11-jeonju-trip|11-yeosu-trip,Y,
11,여행,11435,발리가볼만한곳,발리가볼만한곳,320,1860,2180,높음,1,11-summer-overseas-trip|11-bali-travel|11-china-travel|11-dubai-travel|11-east-europe-travel,Y,
11,여행,11436,부산택시,부산택시,170,2010,2180,높음,1,11-busan-trip|11-gangwon-trip|11-gyeongju-trip|11-jeonju-trip|11-yeosu-trip,Y,
11,여행,11437,서울어린이체험,서울어린이체험,360,1820,2180,높음,1,11-domestic-travel|11-overseas-travel|11-travel-photography|11-travel-safety|11-jeju-trip,Y,
11,여행,11438,청주웨딩박람회,청주웨딩박람회,950,1230,2180,높음,1,11-backpacking-trip|11-golf-trip|11-hot-spring-trip|11-cruise-trip|11-honeymoon-trip,Y,
11,여행,11439,홍콩마카오패키지,홍콩마카오패키지,330,1850,2180,높음,1,11-philippines-trip|11-australia-trip|11-canada-trip|11-hongkong-trip|11-macao-trip,Y,
14,아웃도어,11440,예산여행,예산여행,550,1630,2180,높음,1,14-trekking|14-water-play-camping|14-solo-camping|14-wild-camping|14-glamping,Y,
17,커리어,11441,1분자기소개,1분자기소개,900,1280,2180,높음,1,17-career-pivot|17-civil-service|17-freelancer-life|17-interview-prep|17-job-change,Y,
17,커리어,11442,공유오피스1인실,공유오피스1인실,520,1660,2180,높음,1,17-job-seeking|17-office-relationships|17-part-time-job|17-remote-work|17-resume-writing,Y,
02,금융·재테크,11443,비영리단체,비영리단체,670,1500,2170,높음,1,02-global-economy|02-tax-info|02-financial-planning|02-economic-knowledge|02-retech-strategy,Y,
02,금융·재테크,11444,소상공인지원사업,소상공인지원사업,1010,1160,2170,높음,1,02-global-economy|02-tax-info|02-financial-planning|02-economic-knowledge|02-retech-strategy,Y,
02,금융·재테크,11445,오늘의상한가,오늘의상한가,190,1980,2170,높음,1,02-financial-planning-methods|02-investment-products|02-asset-management|02-financial-news|02-economic-indicators,Y,
02,금융·재테크,11446,제2금융권,제2금융권,360,1810,2170,높음,1,02-real-estate-subscription|02-lease-vs-rent|02-loan-interest-rate|02-credit-score|02-credit-card-benefits,Y,
03,건강·다이어트,11447,대구헬스장,대구헬스장,450,1720,2170,높음,1,03-weight-management|03-fitness|03-healthy-diet|03-post-workout-recovery|03-mental-wellness,Y,
03,건강·다이어트,11448,보충제,보충제,530,1640,2170,중간,1,03-stretching|03-protein-diet|03-intermittent-fasting|03-low-sodium-diet|03-blood-sugar-management,Y,
03,건강·다이어트,11449,송도PT,송도PT,1230,940,2170,높음,1,03-health-information|03-lifestyle-habits|03-home-training|03-yoga-beginner|03-pilates,Y,
04,패션,11450,40대쇼핑몰,40대쇼핑몰,470,1700,2170,높음,1,04-womens-fashion|04-mens-fashion|04-kids-fashion|04-handbags|04-shoes,Y,
04,패션,11451,JEWELRY,JEWELRY,430,1740,2170,높음,1,04-accessories|04-fashion-trends|04-shopping-guide|04-styling|04-fashion-items,Y,
04,패션,11452,여름골프웨어,여름골프웨어,270,1900,2170,높음,1,04-daily-outfit|04-interview-outfit|04-denim-coordination|04-athleisure|04-golf-wear,Y,
04,패션,11453,여성빅사이즈의류,여성빅사이즈의류,260,1910,2170,높음,1,04-date-night-outfit|04-casual-outfit|04-street-fashion|04-vintage-fashion|04-plus-size-fashion,Y,
06,자동차,11454,LF쏘나타,LF쏘나타,490,1680,2170,높음,1,06-new-car-review|06-used-car-buying|06-ev-guide|06-car-maintenance|06-car-insurance,Y,
07,IT·테크,11455,스피커브랜드,스피커브랜드,330,1840,2170,높음,1,07-mouse-recommend|07-ssd-recommend|07-smartwatch|07-portable-battery|07-bluetooth-speaker,Y,
08,뷰티,11456,남성화장품추천,남성화장품추천,360,1810,2170,중간,1,08-acne-care|08-pore-care|08-wrinkle-care|08-mens-beauty|08-nail-care,Y,
08,뷰티,11457,아누아어성초77,아누아어성초77,190,1980,2170,중간,1,08-skin-whitening-care|08-skin-elasticity-care|08-skin-dryness-care|08-sensitive-skin-care|08-oily-skin-care,Y,
08,뷰티,11458,임산부선크림,임산부선크림,190,1980,2170,높음,1,08-body-care|08-exfoliation|08-sunscreen|08-cleansing|08-face-mask-recommendation,Y,
