l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,topic_angle,seo_format
05-workplace-계절-바뀔-때-직장-관계-변화-02,05-workplace,05,one-month-02,계절 바뀔 때 직장 관계 변화,"계절 바뀔 때 직장 관계 변화, 알아두면 충분할까?",challenge,ask
05-workplace-퇴사-후-직장-관계-리셋-03,05-workplace,05,solo-03,퇴사 후 직장 관계 리셋,"퇴사 후 직장 관계 리셋 vs 종이 노트, 어떤 것이 더 좋을까",solo,vs
05-workplace-20대-직장-관계-입문-가이드-04,05-workplace,05,common-mistake-04,20대 직장 관계 입문 가이드,20대 직장 관계 입문 가이드 | 핵심 총정리,pitfall,pipe
05-workplace-친구랑-함께하는-직장-관계-05,05-workplace,05,common-mistake-05,친구랑 함께하는 직장 관계,친구랑 함께하는 직장 관계 | 최신 정리,pitfall,pipe
05-workplace-새해-직장-관계-목표-세우기-06,05-workplace,05,one-month-06,새해 직장 관계 목표 세우기,"새해 직장 관계 목표 세우기, 초보자도 가능할까?",challenge,ask
05-workplace-처음-직장-관계-전에-확인할-것-07,05-workplace,05,seasonal-07,처음 직장 관계 전에 확인할 것,"처음 직장 관계 전에 확인할 것 vs 종이 노트, 어떤 것이 더 좋을까",season,vs
05-workplace-직장인-직장-관계-시간-관리-08,05-workplace,05,common-mistake-08,직장인 직장 관계 시간 관리,직장인 직장 관계 시간 관리 | 핵심 총정리,pitfall,pipe
05-workplace-명절연휴-직장-관계-준비-09,05-workplace,05,common-mistake-09,명절·연휴 직장 관계 준비,"명절·연휴 직장 관계 준비, 최신 정리",pitfall,summary
05-workplace-취미로-전환한-직장-관계-10,05-workplace,05,one-month-10,취미로 전환한 직장 관계,"취미로 전환한 직장 관계 vs 메모 앱, 어떤 것이 더 좋을까",challenge,vs
05-workplace-30대-직장-관계-후기-정리-11,05-workplace,05,solo-11,30대 직장 관계 후기 정리,30대 직장 관계 후기 정리 | 완벽 가이드,solo,pipe
05-workplace-혼자-하는-직장-관계-장단점-12,05-workplace,05,with-friend-12,혼자 하는 직장 관계 장단점,혼자 하는 직장 관계 장단점 | 핵심 총정리,social,pipe
05-workplace-월급날-후-직장-관계-정리-13,05-workplace,05,solo-13,월급날 후 직장 관계 정리,월급날 후 직장 관계 정리 | 핵심 총정리,solo,pipe
05-workplace-부담-없이-시작하는-직장-관계-14,05-workplace,05,common-mistake-14,부담 없이 시작하는 직장 관계,부담 없이 시작하는 직장 관계 | 핵심 총정리,pitfall,pipe
05-workplace-대학생-직장-관계-시작법-15,05-workplace,05,first-step-15,대학생 직장 관계 시작법,"대학생 직장 관계 시작법, 초보자 총정리",start,summary
05-workplace-이사-후-새로-시작하는-직장-관계-16,05-workplace,05,with-friend-16,이사 후 새로 시작하는 직장 관계,"이사 후 새로 시작하는 직장 관계, 핵심 총정리",social,summary
05-workplace-퇴근-후-10분-직장-관계-루틴-17,05-workplace,05,compare-style-17,퇴근 후 10분 직장 관계 루틴,퇴근 후 10분 직장 관계 루틴 | 핵심 총정리,choose,pipe
05-workplace-주말만-하는-직장-관계-플랜-18,05-workplace,05,light-habit-18,주말만 하는 직장 관계 플랜,"주말만 하는 직장 관계 플랜 vs 종이 노트, 어떤 것이 더 좋을까",habit,vs
05-boundaries-계절-바뀔-때-거리두기경계-변화-01,05-boundaries,05,common-mistake-01,계절 바뀔 때 거리두기·경계 변화,계절 바뀔 때 거리두기·경계 변화 | 핵심 총정리,pitfall,pipe
05-boundaries-퇴사-후-거리두기경계-리셋-02,05-boundaries,05,solo-02,퇴사 후 거리두기·경계 리셋,"퇴사 후 거리두기·경계 리셋, 꿀팁 모음",solo,summary
05-boundaries-20대-거리두기경계-입문-가이드-03,05-boundaries,05,one-month-03,20대 거리두기·경계 입문 가이드,20대 거리두기·경계 입문 가이드 | 최신 정리,challenge,pipe
05-boundaries-친구랑-함께하는-거리두기경계-04,05-boundaries,05,with-friend-04,친구랑 함께하는 거리두기·경계,친구랑 함께하는 거리두기·경계 | 핵심 총정리,social,pipe
05-boundaries-새해-거리두기경계-목표-세우기-05,05-boundaries,05,life-change-05,새해 거리두기·경계 목표 세우기,"새해 거리두기·경계 목표 세우기, 완벽 가이드",benefit,summary
05-boundaries-처음-거리두기경계-전에-확인할-것-06,05-boundaries,05,light-habit-06,처음 거리두기·경계 전에 확인할 것,"처음 거리두기·경계 전에 확인할 것, 핵심 총정리",habit,summary
05-boundaries-직장인-거리두기경계-시간-관리-07,05-boundaries,05,compare-style-07,직장인 거리두기·경계 시간 관리,"직장인 거리두기·경계 시간 관리, 최신 정리",choose,summary
05-boundaries-명절연휴-거리두기경계-준비-08,05-boundaries,05,compare-style-08,명절·연휴 거리두기·경계 준비,"명절·연휴 거리두기·경계 준비, 완벽 가이드",choose,summary
05-boundaries-취미로-전환한-거리두기경계-09,05-boundaries,05,common-mistake-09,취미로 전환한 거리두기·경계,취미로 전환한 거리두기·경계 | 핵심 총정리,pitfall,pipe
05-boundaries-30대-거리두기경계-후기-정리-10,05-boundaries,05,light-habit-10,30대 거리두기·경계 후기 정리,"30대 거리두기·경계 후기 정리, 얼마나 걸릴까?",habit,ask
05-boundaries-혼자-하는-거리두기경계-장단점-11,05-boundaries,05,compare-style-11,혼자 하는 거리두기·경계 장단점,혼자 하는 거리두기·경계 장단점 | 꿀팁 모음,choose,pipe
05-boundaries-월급날-후-거리두기경계-정리-12,05-boundaries,05,time-slot-12,월급날 후 거리두기·경계 정리,월급날 후 거리두기·경계 정리 | 완벽 가이드,routine,pipe
05-boundaries-부담-없이-시작하는-거리두기경계-13,05-boundaries,05,time-slot-13,부담 없이 시작하는 거리두기·경계,"부담 없이 시작하는 거리두기·경계 vs 메모 앱, 어떤 것이 더 좋을까",routine,vs
05-boundaries-대학생-거리두기경계-시작법-14,05-boundaries,05,one-month-14,대학생 거리두기·경계 시작법,"대학생 거리두기·경계 시작법, 꿀팁 모음",challenge,summary
05-boundaries-이사-후-새로-시작하는-거리두기경계-15,05-boundaries,05,compare-style-15,이사 후 새로 시작하는 거리두기·경계,이사 후 새로 시작하는 거리두기·경계 | 완벽 가이드,choose,pipe
05-boundaries-퇴근-후-10분-거리두기경계-루틴-16,05-boundaries,05,with-friend-16,퇴근 후 10분 거리두기·경계 루틴,"퇴근 후 10분 거리두기·경계 루틴 vs 메모 앱, 어떤 것이 더 좋을까",social,vs
05-boundaries-주말만-하는-거리두기경계-플랜-17,05-boundaries,05,seasonal-17,주말만 하는 거리두기·경계 플랜,"주말만 하는 거리두기·경계 플랜, 초보자도 가능할까?",season,ask
05-boundaries-sns에-올리는-거리두기경계-아이디어-18,05-boundaries,05,life-change-18,SNS에 올리는 거리두기·경계 아이디어,"SNS에 올리는 거리두기·경계 아이디어, 꿀팁 모음",benefit,summary
05-communication-sns에-올리는-대화표현-아이디어-01,05-communication,05,life-change-01,SNS에 올리는 대화·표현 아이디어,"SNS에 올리는 대화·표현 아이디어 vs 메모 앱, 어떤 것이 더 좋을까",benefit,vs
05-communication-출근-전-5분-대화표현-02,05-communication,05,with-friend-02,출근 전 5분 대화·표현,"출근 전 5분 대화·표현 vs 종이 노트, 어떤 것이 더 좋을까",social,vs
05-communication-1인-가구-대화표현-현실-팁-03,05-communication,05,first-step-03,1인 가구 대화·표현 현실 팁,1인 가구 대화·표현 현실 팁 | 시작 가이드,start,pipe
05-communication-번아웃-올-때-대화표현-조절-04,05-communication,05,life-change-04,번아웃 올 때 대화·표현 조절,"번아웃 올 때 대화·표현 조절 vs 메모 앱, 어떤 것이 더 좋을까",benefit,vs
05-communication-비-오는-날-대화표현-대체-활동-05,05-communication,05,common-mistake-05,비 오는 날 대화·표현 대체 활동,비 오는 날 대화·표현 대체 활동 | 핵심 총정리,pitfall,pipe
05-communication-30일-대화표현-챌린지-설계-06,05-communication,05,common-mistake-06,30일 대화·표현 챌린지 설계,"30일 대화·표현 챌린지 설계, 최신 정리",pitfall,summary
05-communication-꾸준히-하는-대화표현-습관-07,05-communication,05,solo-07,꾸준히 하는 대화·표현 습관,"꾸준히 하는 대화·표현 습관 vs 기존 습관, 어떤 것이 더 좋을까",solo,vs
05-communication-계절-바뀔-때-대화표현-변화-08,05-communication,05,common-mistake-08,계절 바뀔 때 대화·표현 변화,계절 바뀔 때 대화·표현 변화 | 완벽 가이드,pitfall,pipe
05-communication-퇴사-후-대화표현-리셋-09,05-communication,05,time-slot-09,퇴사 후 대화·표현 리셋,퇴사 후 대화·표현 리셋 | 최신 정리,routine,pipe
05-communication-20대-대화표현-입문-가이드-10,05-communication,05,one-month-10,20대 대화·표현 입문 가이드,"20대 대화·표현 입문 가이드 vs 종이 노트, 어떤 것이 더 좋을까",challenge,vs
05-communication-친구랑-함께하는-대화표현-11,05-communication,05,seasonal-11,친구랑 함께하는 대화·표현,"친구랑 함께하는 대화·표현, 핵심 총정리",season,summary
05-communication-새해-대화표현-목표-세우기-12,05-communication,05,common-mistake-12,새해 대화·표현 목표 세우기,새해 대화·표현 목표 세우기 | 꿀팁 모음,pitfall,pipe
05-communication-처음-대화표현-전에-확인할-것-13,05-communication,05,one-month-13,처음 대화·표현 전에 확인할 것,"처음 대화·표현 전에 확인할 것 vs 종이 노트, 어떤 것이 더 좋을까",challenge,vs
05-communication-직장인-대화표현-시간-관리-14,05-communication,05,solo-14,직장인 대화·표현 시간 관리,"직장인 대화·표현 시간 관리, 완벽 가이드",solo,summary
05-communication-명절연휴-대화표현-준비-15,05-communication,05,with-friend-15,명절·연휴 대화·표현 준비,명절·연휴 대화·표현 준비 | 핵심 총정리,social,pipe
05-communication-취미로-전환한-대화표현-16,05-communication,05,light-habit-16,취미로 전환한 대화·표현,"취미로 전환한 대화·표현, 초보자도 가능할까?",habit,ask
05-communication-30대-대화표현-후기-정리-17,05-communication,05,seasonal-17,30대 대화·표현 후기 정리,"30대 대화·표현 후기 정리, 최신 정리",season,summary
05-communication-혼자-하는-대화표현-장단점-18,05-communication,05,with-friend-18,혼자 하는 대화·표현 장단점,"혼자 하는 대화·표현 장단점, 꿀팁 모음",social,summary
05-conflict-30일-갈등화해-챌린지-설계-01,05-conflict,05,seasonal-01,30일 갈등·화해 챌린지 설계,"30일 갈등·화해 챌린지 설계, 최신 정리",season,summary
05-conflict-꾸준히-하는-갈등화해-습관-02,05-conflict,05,one-month-02,꾸준히 하는 갈등·화해 습관,꾸준히 하는 갈등·화해 습관 | 완벽 가이드,challenge,pipe
05-conflict-계절-바뀔-때-갈등화해-변화-03,05-conflict,05,light-habit-03,계절 바뀔 때 갈등·화해 변화,"계절 바뀔 때 갈등·화해 변화, 최신 정리",habit,summary
05-conflict-퇴사-후-갈등화해-리셋-04,05-conflict,05,one-month-04,퇴사 후 갈등·화해 리셋,퇴사 후 갈등·화해 리셋 | 꿀팁 모음,challenge,pipe
05-conflict-20대-갈등화해-입문-가이드-05,05-conflict,05,light-habit-05,20대 갈등·화해 입문 가이드,20대 갈등·화해 입문 가이드 | 최신 정리,habit,pipe
05-conflict-친구랑-함께하는-갈등화해-06,05-conflict,05,life-change-06,친구랑 함께하는 갈등·화해,"친구랑 함께하는 갈등·화해, 최신 정리",benefit,summary
05-conflict-새해-갈등화해-목표-세우기-07,05-conflict,05,one-month-07,새해 갈등·화해 목표 세우기,"새해 갈등·화해 목표 세우기, 핵심 총정리",challenge,summary
05-conflict-처음-갈등화해-전에-확인할-것-08,05-conflict,05,compare-style-08,처음 갈등·화해 전에 확인할 것,처음 갈등·화해 전에 확인할 것 | 최신 정리,choose,pipe
05-conflict-직장인-갈등화해-시간-관리-09,05-conflict,05,compare-style-09,직장인 갈등·화해 시간 관리,"직장인 갈등·화해 시간 관리, 꿀팁 모음",choose,summary
05-conflict-명절연휴-갈등화해-준비-10,05-conflict,05,one-month-10,명절·연휴 갈등·화해 준비,명절·연휴 갈등·화해 준비 | 핵심 총정리,challenge,pipe
05-conflict-취미로-전환한-갈등화해-11,05-conflict,05,seasonal-11,취미로 전환한 갈등·화해,"취미로 전환한 갈등·화해, 초보자도 가능할까?",season,ask
05-conflict-30대-갈등화해-후기-정리-12,05-conflict,05,compare-style-12,30대 갈등·화해 후기 정리,"30대 갈등·화해 후기 정리 vs 종이 노트, 어떤 것이 더 나을까",choose,vs
05-conflict-혼자-하는-갈등화해-장단점-13,05-conflict,05,light-habit-13,혼자 하는 갈등·화해 장단점,"혼자 하는 갈등·화해 장단점, 초보자도 가능할까?",habit,ask
05-conflict-월급날-후-갈등화해-정리-14,05-conflict,05,life-change-14,월급날 후 갈등·화해 정리,"월급날 후 갈등·화해 정리 vs 종이 노트, 어떤 것이 더 좋을까",benefit,vs
05-conflict-부담-없이-시작하는-갈등화해-15,05-conflict,05,solo-15,부담 없이 시작하는 갈등·화해,부담 없이 시작하는 갈등·화해 | 핵심 총정리,solo,pipe
05-conflict-대학생-갈등화해-시작법-16,05-conflict,05,common-mistake-16,대학생 갈등·화해 시작법,"대학생 갈등·화해 시작법, 최신 정리",pitfall,summary
05-conflict-이사-후-새로-시작하는-갈등화해-17,05-conflict,05,light-habit-17,이사 후 새로 시작하는 갈등·화해,"이사 후 새로 시작하는 갈등·화해, 최신 정리",habit,summary
05-conflict-퇴근-후-10분-갈등화해-루틴-18,05-conflict,05,with-friend-18,퇴근 후 10분 갈등·화해 루틴,퇴근 후 10분 갈등·화해 루틴 | 최신 정리,social,pipe
05-introvert-주말만-하는-내향소규모-플랜-01,05-introvert,05,life-change-01,주말만 하는 내향·소규모 플랜,"주말만 하는 내향·소규모 플랜, 초보자도 가능할까?",benefit,ask
05-introvert-sns에-올리는-내향소규모-아이디어-02,05-introvert,05,common-mistake-02,SNS에 올리는 내향·소규모 아이디어,"SNS에 올리는 내향·소규모 아이디어, 꿀팁 모음",pitfall,summary
05-introvert-출근-전-5분-내향소규모-03,05-introvert,05,with-friend-03,출근 전 5분 내향·소규모,"출근 전 5분 내향·소규모, 얼마나 걸릴까?",social,ask
05-introvert-1인-가구-내향소규모-현실-팁-04,05-introvert,05,first-step-04,1인 가구 내향·소규모 현실 팁,"1인 가구 내향·소규모 현실 팁, 얼마나 걸릴까?",start,ask
05-introvert-번아웃-올-때-내향소규모-조절-05,05-introvert,05,first-step-05,번아웃 올 때 내향·소규모 조절,"번아웃 올 때 내향·소규모 조절 vs 기존 습관, 어떤 것이 더 좋을까",start,vs
05-introvert-비-오는-날-내향소규모-대체-활동-06,05-introvert,05,seasonal-06,비 오는 날 내향·소규모 대체 활동,"비 오는 날 내향·소규모 대체 활동, 얼마나 걸릴까?",season,ask
