question_id,l3_id,l2_id,l1_code,question_type,seo_format,focus_keyword,question_text
10-us-market-신용점수-미국-주식-11,10-us-market-신용점수-미국-주식-11,10-us-market,10,checklist,ask,신용점수 미국 주식,"신용점수 미국 주식, 알아두면 충분할까?"
10-us-market-퇴직금-미국-주식-활용-12,10-us-market-퇴직금-미국-주식-활용-12,10-us-market,10,timeline,summary,퇴직금 미국 주식 활용,"퇴직금 미국 주식 활용, 핵심 총정리"
10-us-market-맞벌이-미국-주식-팁-13,10-us-market-맞벌이-미국-주식-팁-13,10-us-market,10,context,vs,맞벌이 미국 주식 팁,"맞벌이 미국 주식 팁 vs 다른 상품, 어떤 것이 더 높을까"
10-us-market-결혼-준비-미국-주식-14,10-us-market-결혼-준비-미국-주식-14,10-us-market,10,start,summary,결혼 준비 미국 주식,"결혼 준비 미국 주식, 초보자 총정리"
10-us-market-etf-미국-주식-선택-15,10-us-market-etf-미국-주식-선택-15,10-us-market,10,timeline,vs,ETF 미국 주식 선택,"ETF 미국 주식 선택 vs 다른 상품, 어떤 것이 더 좋을까"
10-us-market-처음-미국-주식-순서-16,10-us-market-처음-미국-주식-순서-16,10-us-market,10,context,pipe,처음 미국 주식 순서,처음 미국 주식 순서 | 최신 정리
10-us-market-청년-미국-주식-지원-17,10-us-market-청년-미국-주식-지원-17,10-us-market,10,start,pipe,청년 미국 주식 지원,청년 미국 주식 지원 | 시작 가이드
10-us-market-카드-혜택-미국-주식-18,10-us-market-카드-혜택-미국-주식-18,10-us-market,10,checklist,vs,카드 혜택 미국 주식,"카드 혜택 미국 주식 vs 다른 상품, 어떤 것이 더 좋을까"
10-analysis-소액으로-시작하는-종목재무-분석-01,10-analysis-소액으로-시작하는-종목재무-분석-01,10-analysis,10,timeline,ask,소액으로 시작하는 종목·재무 분석,"소액으로 시작하는 종목·재무 분석, 알아두면 충분할까?"
10-analysis-내집마련-종목재무-분석-02,10-analysis-내집마련-종목재무-분석-02,10-analysis,10,document,pipe,내집마련 종목·재무 분석,내집마련 종목·재무 분석 | 완벽 가이드
10-analysis-코인주식-종목재무-분석-비교-03,10-analysis-코인주식-종목재무-분석-비교-03,10-analysis,10,compare,summary,코인·주식 종목·재무 분석 비교,"코인·주식 종목·재무 분석 비교, 비교 총정리"
10-analysis-종목재무-분석-숨은-비용-04,10-analysis-종목재무-분석-숨은-비용-04,10-analysis,10,context,vs,종목·재무 분석 숨은 비용,"종목·재무 분석 숨은 비용 vs 다른 상품, 어떤 것이 더 높을까"
10-analysis-프리랜서-종목재무-분석-세금-05,10-analysis-프리랜서-종목재무-분석-세금-05,10-analysis,10,context,pipe,프리랜서 종목·재무 분석 세금,프리랜서 종목·재무 분석 세금 | 최신 정리
10-analysis-적금-vs-종목재무-분석-06,10-analysis-적금-vs-종목재무-분석-06,10-analysis,10,budget,ask,적금 vs 종목·재무 분석,"적금 vs 종목·재무 분석, 얼마나 걸릴까?"
10-analysis-20대-종목재무-분석-체크리스트-07,10-analysis-20대-종목재무-분석-체크리스트-07,10-analysis,10,risk,pipe,20대 종목·재무 분석 체크리스트,20대 종목·재무 분석 체크리스트 | 완벽 가이드
10-analysis-종목재무-분석-실패-사례-08,10-analysis-종목재무-분석-실패-사례-08,10-analysis,10,checklist,pipe,종목·재무 분석 실패 사례,종목·재무 분석 실패 사례 | 완벽 가이드
10-analysis-전세월세-종목재무-분석-09,10-analysis-전세월세-종목재무-분석-09,10-analysis,10,next,ask,전세·월세 종목·재무 분석,"전세·월세 종목·재무 분석, 알아두면 충분할까?"
10-analysis-보험-종목재무-분석-정리-10,10-analysis-보험-종목재무-분석-정리-10,10-analysis,10,next,summary,보험 종목·재무 분석 정리,"보험 종목·재무 분석 정리, 꿀팁 모음"
10-analysis-1인-가구-종목재무-분석-11,10-analysis-1인-가구-종목재무-분석-11,10-analysis,10,next,summary,1인 가구 종목·재무 분석,"1인 가구 종목·재무 분석, 꿀팁 모음"
10-analysis-부모님-종목재무-분석-상담-12,10-analysis-부모님-종목재무-분석-상담-12,10-analysis,10,risk,summary,부모님 종목·재무 분석 상담,"부모님 종목·재무 분석 상담, 완벽 가이드"
10-analysis-배당-종목재무-분석-입문-13,10-analysis-배당-종목재무-분석-입문-13,10-analysis,10,document,pipe,배당 종목·재무 분석 입문,배당 종목·재무 분석 입문 | 최신 정리
10-analysis-30대-종목재무-분석-전략-14,10-analysis-30대-종목재무-분석-전략-14,10-analysis,10,compare,summary,30대 종목·재무 분석 전략,"30대 종목·재무 분석 전략, 차이와 선택 기준"
10-analysis-연말정산과-종목재무-분석-15,10-analysis-연말정산과-종목재무-분석-15,10-analysis,10,timeline,summary,연말정산과 종목·재무 분석,"연말정산과 종목·재무 분석, 완벽 가이드"
10-analysis-신용점수-종목재무-분석-16,10-analysis-신용점수-종목재무-분석-16,10-analysis,10,start,summary,신용점수 종목·재무 분석,"신용점수 종목·재무 분석, 시작 가이드"
10-analysis-퇴직금-종목재무-분석-활용-17,10-analysis-퇴직금-종목재무-분석-활용-17,10-analysis,10,timeline,summary,퇴직금 종목·재무 분석 활용,"퇴직금 종목·재무 분석 활용, 꿀팁 모음"
10-analysis-맞벌이-종목재무-분석-팁-18,10-analysis-맞벌이-종목재무-분석-팁-18,10-analysis,10,start,summary,맞벌이 종목·재무 분석 팁,"맞벌이 종목·재무 분석 팁, 시작 가이드"
10-trading-tips-보험-매매타이밍-정리-01,10-trading-tips-보험-매매타이밍-정리-01,10-trading-tips,10,timeline,summary,보험 매매·타이밍 정리,"보험 매매·타이밍 정리, 최신 정리"
10-trading-tips-1인-가구-매매타이밍-02,10-trading-tips-1인-가구-매매타이밍-02,10-trading-tips,10,context,vs,1인 가구 매매·타이밍,"1인 가구 매매·타이밍 vs 다른 상품, 어떤 것이 더 높을까"
10-trading-tips-부모님-매매타이밍-상담-03,10-trading-tips-부모님-매매타이밍-상담-03,10-trading-tips,10,timeline,ask,부모님 매매·타이밍 상담,"부모님 매매·타이밍 상담, 알아두면 충분할까?"
10-trading-tips-배당-매매타이밍-입문-04,10-trading-tips-배당-매매타이밍-입문-04,10-trading-tips,10,context,vs,배당 매매·타이밍 입문,"배당 매매·타이밍 입문 vs 예·적금, 어떤 것이 더 좋을까"
10-trading-tips-30대-매매타이밍-전략-05,10-trading-tips-30대-매매타이밍-전략-05,10-trading-tips,10,cost,summary,30대 매매·타이밍 전략,"30대 매매·타이밍 전략, 비용·가격 정리"
10-trading-tips-연말정산과-매매타이밍-06,10-trading-tips-연말정산과-매매타이밍-06,10-trading-tips,10,context,vs,연말정산과 매매·타이밍,"연말정산과 매매·타이밍 vs 다른 상품, 어떤 것이 더 좋을까"
10-trading-tips-신용점수-매매타이밍-07,10-trading-tips-신용점수-매매타이밍-07,10-trading-tips,10,next,pipe,신용점수 매매·타이밍,신용점수 매매·타이밍 | 완벽 가이드
10-trading-tips-퇴직금-매매타이밍-활용-08,10-trading-tips-퇴직금-매매타이밍-활용-08,10-trading-tips,10,document,summary,퇴직금 매매·타이밍 활용,"퇴직금 매매·타이밍 활용, 꿀팁 모음"
10-trading-tips-맞벌이-매매타이밍-팁-09,10-trading-tips-맞벌이-매매타이밍-팁-09,10-trading-tips,10,budget,pipe,맞벌이 매매·타이밍 팁,맞벌이 매매·타이밍 팁 | 핵심 총정리
10-trading-tips-결혼-준비-매매타이밍-10,10-trading-tips-결혼-준비-매매타이밍-10,10-trading-tips,10,cost,ask,결혼 준비 매매·타이밍,"결혼 준비 매매·타이밍, 알아두면 충분할까?"
10-trading-tips-etf-매매타이밍-선택-11,10-trading-tips-etf-매매타이밍-선택-11,10-trading-tips,10,next,ask,ETF 매매·타이밍 선택,"ETF 매매·타이밍 선택, 얼마나 걸릴까?"
10-trading-tips-처음-매매타이밍-순서-12,10-trading-tips-처음-매매타이밍-순서-12,10-trading-tips,10,document,ask,처음 매매·타이밍 순서,"처음 매매·타이밍 순서, 알아두면 충분할까?"
10-trading-tips-청년-매매타이밍-지원-13,10-trading-tips-청년-매매타이밍-지원-13,10-trading-tips,10,timeline,summary,청년 매매·타이밍 지원,"청년 매매·타이밍 지원, 최신 정리"
10-trading-tips-카드-혜택-매매타이밍-14,10-trading-tips-카드-혜택-매매타이밍-14,10-trading-tips,10,timeline,summary,카드 혜택 매매·타이밍,"카드 혜택 매매·타이밍, 최신 정리"
10-trading-tips-월급쟁이-매매타이밍-로드맵-15,10-trading-tips-월급쟁이-매매타이밍-로드맵-15,10-trading-tips,10,timeline,pipe,월급쟁이 매매·타이밍 로드맵,월급쟁이 매매·타이밍 로드맵 | 꿀팁 모음
10-trading-tips-소액으로-시작하는-매매타이밍-16,10-trading-tips-소액으로-시작하는-매매타이밍-16,10-trading-tips,10,checklist,summary,소액으로 시작하는 매매·타이밍,"소액으로 시작하는 매매·타이밍, 꿀팁 모음"
10-trading-tips-내집마련-매매타이밍-17,10-trading-tips-내집마련-매매타이밍-17,10-trading-tips,10,risk,pipe,내집마련 매매·타이밍,내집마련 매매·타이밍 | 핵심 총정리
10-trading-tips-코인주식-매매타이밍-비교-18,10-trading-tips-코인주식-매매타이밍-비교-18,10-trading-tips,10,budget,summary,코인·주식 매매·타이밍 비교,"코인·주식 매매·타이밍 비교, 핵심 총정리"
10-crypto-stock-소액으로-시작하는-가상자산-주식-01,10-crypto-stock-소액으로-시작하는-가상자산-주식-01,10-crypto-stock,10,risk,summary,소액으로 시작하는 가상자산 주식,"소액으로 시작하는 가상자산 주식, 완벽 가이드"
10-crypto-stock-내집마련-가상자산-주식-02,10-crypto-stock-내집마련-가상자산-주식-02,10-crypto-stock,10,timeline,vs,내집마련 가상자산 주식,"내집마련 가상자산 주식 vs 다른 상품, 어떤 것이 더 좋을까"
10-crypto-stock-코인주식-가상자산-주식-비교-03,10-crypto-stock-코인주식-가상자산-주식-비교-03,10-crypto-stock,10,compare,vs,코인·주식 가상자산 주식 비교,"코인·주식 가상자산 주식 비교 vs 예·적금, 어떤 것이 더 좋을까"
10-crypto-stock-가상자산-주식-숨은-비용-04,10-crypto-stock-가상자산-주식-숨은-비용-04,10-crypto-stock,10,compare,summary,가상자산 주식 숨은 비용,"가상자산 주식 숨은 비용, 비교 총정리"
10-crypto-stock-프리랜서-가상자산-주식-세금-05,10-crypto-stock-프리랜서-가상자산-주식-세금-05,10-crypto-stock,10,budget,ask,프리랜서 가상자산 주식 세금,"프리랜서 가상자산 주식 세금, 알아두면 충분할까?"
10-crypto-stock-적금-vs-가상자산-주식-06,10-crypto-stock-적금-vs-가상자산-주식-06,10-crypto-stock,10,start,pipe,적금 vs 가상자산 주식,적금 vs 가상자산 주식 | 시작 가이드
10-crypto-stock-20대-가상자산-주식-체크리스트-07,10-crypto-stock-20대-가상자산-주식-체크리스트-07,10-crypto-stock,10,compare,vs,20대 가상자산 주식 체크리스트,"20대 가상자산 주식 체크리스트 vs 예·적금, 어떤 것이 더 좋을까"
10-crypto-stock-가상자산-주식-실패-사례-08,10-crypto-stock-가상자산-주식-실패-사례-08,10-crypto-stock,10,risk,summary,가상자산 주식 실패 사례,"가상자산 주식 실패 사례, 핵심 총정리"
10-crypto-stock-전세월세-가상자산-주식-09,10-crypto-stock-전세월세-가상자산-주식-09,10-crypto-stock,10,cost,summary,전세·월세 가상자산 주식,"전세·월세 가상자산 주식, 비용·가격 정리"
10-crypto-stock-보험-가상자산-주식-정리-10,10-crypto-stock-보험-가상자산-주식-정리-10,10-crypto-stock,10,timeline,pipe,보험 가상자산 주식 정리,보험 가상자산 주식 정리 | 최신 정리
10-crypto-stock-1인-가구-가상자산-주식-11,10-crypto-stock-1인-가구-가상자산-주식-11,10-crypto-stock,10,budget,ask,1인 가구 가상자산 주식,"1인 가구 가상자산 주식, 알아두면 충분할까?"
10-crypto-stock-부모님-가상자산-주식-상담-12,10-crypto-stock-부모님-가상자산-주식-상담-12,10-crypto-stock,10,next,pipe,부모님 가상자산 주식 상담,부모님 가상자산 주식 상담 | 최신 정리
10-crypto-stock-배당-가상자산-주식-입문-13,10-crypto-stock-배당-가상자산-주식-입문-13,10-crypto-stock,10,cost,ask,배당 가상자산 주식 입문,"배당 가상자산 주식 입문, 알아두면 충분할까?"
10-crypto-stock-30대-가상자산-주식-전략-14,10-crypto-stock-30대-가상자산-주식-전략-14,10-crypto-stock,10,next,pipe,30대 가상자산 주식 전략,30대 가상자산 주식 전략 | 핵심 총정리
10-crypto-stock-연말정산과-가상자산-주식-15,10-crypto-stock-연말정산과-가상자산-주식-15,10-crypto-stock,10,budget,ask,연말정산과 가상자산 주식,"연말정산과 가상자산 주식, 알아두면 충분할까?"
10-crypto-stock-신용점수-가상자산-주식-16,10-crypto-stock-신용점수-가상자산-주식-16,10-crypto-stock,10,budget,pipe,신용점수 가상자산 주식,신용점수 가상자산 주식 | 최신 정리
10-crypto-stock-퇴직금-가상자산-주식-활용-17,10-crypto-stock-퇴직금-가상자산-주식-활용-17,10-crypto-stock,10,next,summary,퇴직금 가상자산 주식 활용,"퇴직금 가상자산 주식 활용, 최신 정리"
10-crypto-stock-맞벌이-가상자산-주식-팁-18,10-crypto-stock-맞벌이-가상자산-주식-팁-18,10-crypto-stock,10,start,ask,맞벌이 가상자산 주식 팁,"맞벌이 가상자산 주식 팁, 초보자도 가능할까?"
10-beginner-guide-코인주식-초보-가이드-비교-01,10-beginner-guide-코인주식-초보-가이드-비교-01,10-beginner-guide,10,cost,summary,코인·주식 초보 가이드 비교,"코인·주식 초보 가이드 비교, 예산 가이드"
10-beginner-guide-초보-가이드-숨은-비용-02,10-beginner-guide-초보-가이드-숨은-비용-02,10-beginner-guide,10,next,ask,초보 가이드 숨은 비용,"초보 가이드 숨은 비용, 초보자도 가능할까?"
10-beginner-guide-프리랜서-초보-가이드-세금-03,10-beginner-guide-프리랜서-초보-가이드-세금-03,10-beginner-guide,10,compare,vs,프리랜서 초보 가이드 세금,"프리랜서 초보 가이드 세금 vs 예·적금, 어떤 것이 더 좋을까"
10-beginner-guide-적금-vs-초보-가이드-04,10-beginner-guide-적금-vs-초보-가이드-04,10-beginner-guide,10,checklist,ask,적금 vs 초보 가이드,"적금 vs 초보 가이드, 얼마나 걸릴까?"
10-beginner-guide-20대-초보-가이드-체크리스트-05,10-beginner-guide-20대-초보-가이드-체크리스트-05,10-beginner-guide,10,budget,pipe,20대 초보 가이드 체크리스트,20대 초보 가이드 체크리스트 | 최신 정리
10-beginner-guide-초보-가이드-실패-사례-06,10-beginner-guide-초보-가이드-실패-사례-06,10-beginner-guide,10,checklist,pipe,초보 가이드 실패 사례,초보 가이드 실패 사례 | 핵심 총정리
10-beginner-guide-전세월세-초보-가이드-07,10-beginner-guide-전세월세-초보-가이드-07,10-beginner-guide,10,document,pipe,전세·월세 초보 가이드,전세·월세 초보 가이드 | 꿀팁 모음
